Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,comp533.main.ModelInterface,model:interface,@ModelClass,model:class,getResult,get:result
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,comp533.barrier.BarrierInterface,barrier:interface,@BarrierClass,barrier:class,barrier,barrier
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceSplitAfterBarrier,trace:split:after:barrier
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.util.List,list,java.util.List,list,copyOf,copy:of
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,comp533.main.ModelInterface,model:interface,@ModelClass,model:class,getJoiner,get:joiner
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,comp533.joiner.JoinerInterface,joiner:interface,@JoinerClass,joiner:class,finished,finished
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceAddedToMap,trace:added:to:map
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,comp533.main.ModelInterface,model:interface,@ModelClass,model:class,getResult,get:result
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,synchronizedWait,synchronized:wait
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,java.util.ArrayList,array:list,java.util.ArrayList,array:list,ArrayList,array:list
facebook.FacebookSlave,facebook:slave,FacebookSlave,facebook:slave,run,run,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class,util.trace.Tracer,tracer,util.trace.Tracer,tracer,error,error
